,id,weight,height,date,arrays
2259,106,63.90716601163586,153.22167097324123,2028-04-09,"[range(0, 100)]"
2260,958,53.37765944631103,164.20327001601336,2028-04-10,"[range(0, 100)]"
2261,439,87.93465021791202,166.85240363444123,2028-04-11,"[range(0, 100)]"
2262,368,70.68741196395968,159.40027054629346,2028-04-12,"[range(0, 100)]"
2263,532,39.63646293892464,184.60256102230858,2028-04-13,"[range(0, 100)]"
2264,395,93.25637593477663,157.5281390935714,2028-04-14,"[range(0, 100)]"
2265,389,76.39446723478424,174.6372967030228,2028-04-15,"[range(0, 100)]"
2266,454,55.62532736285375,162.1994996845011,2028-04-16,"[range(0, 100)]"
2267,286,76.40355738417055,163.88385137315598,2028-04-17,"[range(0, 100)]"
2268,157,59.517811060781156,175.0487719887544,2028-04-18,"[range(0, 100)]"
2269,445,79.442851826398,138.870284935587,2028-04-19,"[range(0, 100)]"
2270,212,71.49845001411869,162.67784127061955,2028-04-20,"[range(0, 100)]"
2271,586,48.745739181734145,189.42208502083213,2028-04-21,"[range(0, 100)]"
2272,663,82.96115977550967,155.65558897488125,2028-04-22,"[range(0, 100)]"
2273,938,76.37604297635622,183.3699933897929,2028-04-23,"[range(0, 100)]"
2274,849,42.32961211484271,177.3130388983208,2028-04-24,"[range(0, 100)]"
2275,472,84.63576555864422,146.25399434747158,2028-04-25,"[range(0, 100)]"
2276,773,33.52978757976913,171.6035456867855,2028-04-26,"[range(0, 100)]"
2277,935,71.620764861174,176.59882999777113,2028-04-27,"[range(0, 100)]"
2278,909,36.865513899565585,184.3612262092797,2028-04-28,"[range(0, 100)]"
2279,649,56.876437916089,167.8340712625082,2028-04-29,"[range(0, 100)]"
2280,220,53.303807894494824,166.29135653277655,2028-04-30,"[range(0, 100)]"
2281,395,65.02633327235318,165.76267771372758,2028-05-01,"[range(0, 100)]"
2282,593,62.714388756179005,199.81403467388284,2028-05-02,"[range(0, 100)]"
2283,213,66.43442862538978,132.77148063551866,2028-05-03,"[range(0, 100)]"
2284,717,48.27181074727767,180.25566445120967,2028-05-04,"[range(0, 100)]"
2285,642,87.63122867209626,159.5296059406217,2028-05-05,"[range(0, 100)]"
2286,912,89.10146611062926,153.18719179799345,2028-05-06,"[range(0, 100)]"
2287,590,81.82073463462929,165.81410229569804,2028-05-07,"[range(0, 100)]"
2288,887,80.84267469842894,172.60863103282162,2028-05-08,"[range(0, 100)]"
2289,619,55.99055562840087,162.04826569959465,2028-05-09,"[range(0, 100)]"
2290,543,83.18725912587774,179.06313648463848,2028-05-10,"[range(0, 100)]"
2291,560,56.95833315289257,148.47249383333022,2028-05-11,"[range(0, 100)]"
2292,804,71.69447116622607,164.73093450445415,2028-05-12,"[range(0, 100)]"
2293,560,62.21830575313039,166.59848974458137,2028-05-13,"[range(0, 100)]"
2294,848,58.20699194847588,159.07782073273526,2028-05-14,"[range(0, 100)]"
2295,337,50.328514026946465,160.27600724233488,2028-05-15,"[range(0, 100)]"
2296,312,70.78655116074565,172.74197315944812,2028-05-16,"[range(0, 100)]"
2297,769,81.67494848669268,177.05377968829796,2028-05-17,"[range(0, 100)]"
2298,769,58.936099603739294,183.74359882260865,2028-05-18,"[range(0, 100)]"
2299,934,79.32311894167577,162.03593955757597,2028-05-19,"[range(0, 100)]"
2300,388,47.706632730741404,139.7335004805058,2028-05-20,"[range(0, 100)]"
2301,841,76.13292789172499,163.6363178590922,2028-05-21,"[range(0, 100)]"
2302,610,38.84746880607403,158.83290830808915,2028-05-22,"[range(0, 100)]"
2303,927,36.82456097701116,153.33861371961623,2028-05-23,"[range(0, 100)]"
2304,334,83.85611939348378,181.04567701205318,2028-05-24,"[range(0, 100)]"
2305,635,73.01856940347831,136.44013817603133,2028-05-25,"[range(0, 100)]"
2306,795,90.11065448935977,190.93584837121227,2028-05-26,"[range(0, 100)]"
2307,728,41.09337851623614,146.12510860544734,2028-05-27,"[range(0, 100)]"
2308,222,56.00847976594157,158.26568732601166,2028-05-28,"[range(0, 100)]"
2309,758,88.30510222251183,186.23081808560985,2028-05-29,"[range(0, 100)]"
2310,691,61.72651063652403,146.9035365243907,2028-05-30,"[range(0, 100)]"
2311,499,57.561817014494736,166.72663937161846,2028-05-31,"[range(0, 100)]"
2312,589,102.16093451879027,138.98025198619905,2028-06-01,"[range(0, 100)]"
2313,200,49.67351774956947,175.8367072135507,2028-06-02,"[range(0, 100)]"
2314,331,57.11896659337551,147.98262561399898,2028-06-03,"[range(0, 100)]"
2315,464,55.93582512817565,158.18505842528265,2028-06-04,"[range(0, 100)]"
2316,692,58.63407445447605,164.442243956149,2028-06-05,"[range(0, 100)]"
2317,711,48.06703233401863,135.70472373348497,2028-06-06,"[range(0, 100)]"
2318,363,75.32473822344605,144.0185752535947,2028-06-07,"[range(0, 100)]"
2319,371,77.12731040594434,172.75534052669377,2028-06-08,"[range(0, 100)]"
2320,713,68.47515875389816,180.76289967198903,2028-06-09,"[range(0, 100)]"
2321,188,40.74702059067965,186.09273971308312,2028-06-10,"[range(0, 100)]"
2322,299,82.09965176113438,165.89706330648153,2028-06-11,"[range(0, 100)]"
2323,537,121.2146606728523,181.62591093043403,2028-06-12,"[range(0, 100)]"
2324,367,79.10514959216287,175.051910104835,2028-06-13,"[range(0, 100)]"
2325,918,87.88115127829616,164.60892876225913,2028-06-14,"[range(0, 100)]"
2326,608,80.4876367087418,191.29646267457326,2028-06-15,"[range(0, 100)]"
2327,127,77.41400069801846,161.31347291225669,2028-06-16,"[range(0, 100)]"
2328,553,93.5058669217328,129.77701124241344,2028-06-17,"[range(0, 100)]"
2329,335,66.73554153258542,175.21108799370998,2028-06-18,"[range(0, 100)]"
2330,739,81.16081107701912,183.75646424119796,2028-06-19,"[range(0, 100)]"
2331,444,54.24068095186855,157.84324524427282,2028-06-20,"[range(0, 100)]"
2332,261,63.09377368662955,184.25507368635766,2028-06-21,"[range(0, 100)]"
2333,379,84.1801633024073,171.7701148494074,2028-06-22,"[range(0, 100)]"
2334,231,72.06493397233868,171.42399793819035,2028-06-23,"[range(0, 100)]"
2335,743,20.07438160264197,171.6111916794608,2028-06-24,"[range(0, 100)]"
2336,763,53.280124699321306,177.49147760805502,2028-06-25,"[range(0, 100)]"
2337,532,85.97189144007663,151.4986365301082,2028-06-26,"[range(0, 100)]"
2338,874,81.16293904037634,171.505523549126,2028-06-27,"[range(0, 100)]"
2339,455,89.75230090426982,168.17608620388688,2028-06-28,"[range(0, 100)]"
2340,304,53.27784854163629,168.4848447876844,2028-06-29,"[range(0, 100)]"
2341,446,73.06360218658908,166.2591287870552,2028-06-30,"[range(0, 100)]"
2342,475,98.4161952258635,165.25090865016313,2028-07-01,"[range(0, 100)]"
2343,145,68.51028827703736,163.13645195835713,2028-07-02,"[range(0, 100)]"
2344,231,78.34289119929885,190.46072598794024,2028-07-03,"[range(0, 100)]"
2345,625,81.48712987710952,171.053336582953,2028-07-04,"[range(0, 100)]"
2346,239,91.40032201960132,173.2958672835303,2028-07-05,"[range(0, 100)]"
2347,331,62.35543624000044,204.6884458871855,2028-07-06,"[range(0, 100)]"
2348,663,59.959818906232506,161.073168925094,2028-07-07,"[range(0, 100)]"
2349,903,86.87359323690472,147.64652857821784,2028-07-08,"[range(0, 100)]"
2350,855,32.889147653375375,156.58817865689645,2028-07-09,"[range(0, 100)]"
2351,357,58.82410029407855,144.09025843212723,2028-07-10,"[range(0, 100)]"
2352,180,45.4808708409864,177.18235665769018,2028-07-11,"[range(0, 100)]"
2353,505,43.972107503779604,131.70237419497832,2028-07-12,"[range(0, 100)]"
2354,497,61.52343952174647,181.2141683725686,2028-07-13,"[range(0, 100)]"
2355,620,80.63529830934252,188.177321505645,2028-07-14,"[range(0, 100)]"
2356,614,76.02606548891806,173.33514526748286,2028-07-15,"[range(0, 100)]"
2357,214,49.32639474121993,174.37752555089585,2028-07-16,"[range(0, 100)]"
2358,222,72.10868650888906,195.69714112455284,2028-07-17,"[range(0, 100)]"
2359,443,52.629881865458124,172.70438635007517,2028-07-18,"[range(0, 100)]"
2360,191,79.27154300642836,190.49870969332244,2028-07-19,"[range(0, 100)]"
2361,581,65.07819407836745,189.69123004522754,2028-07-20,"[range(0, 100)]"
2362,476,63.874162541170435,166.7841408855597,2028-07-21,"[range(0, 100)]"
2363,452,62.652251595770025,146.80652707198112,2028-07-22,"[range(0, 100)]"
2364,779,49.09572744762083,178.28919865024298,2028-07-23,"[range(0, 100)]"
2365,143,73.92153082003881,154.4976334852268,2028-07-24,"[range(0, 100)]"
2366,560,88.677829764418,169.2343860749728,2028-07-25,"[range(0, 100)]"
2367,829,55.2598200419643,194.1759417615628,2028-07-26,"[range(0, 100)]"
2368,904,77.71898871651953,150.2632174096112,2028-07-27,"[range(0, 100)]"
2369,145,79.494505996984,179.29977383857891,2028-07-28,"[range(0, 100)]"
2370,331,54.82946500892921,185.20118293064684,2028-07-29,"[range(0, 100)]"
2371,514,57.83972816946321,164.92636257726795,2028-07-30,"[range(0, 100)]"
2372,179,77.212524052456,167.14213200173413,2028-07-31,"[range(0, 100)]"
2373,822,58.21409038887715,193.63642208276224,2028-08-01,"[range(0, 100)]"
2374,139,71.48641223882473,134.50986805715732,2028-08-02,"[range(0, 100)]"
2375,418,65.20776958864525,157.78937180498818,2028-08-03,"[range(0, 100)]"
2376,335,113.95784278223883,155.27370819747063,2028-08-04,"[range(0, 100)]"
2377,175,81.26354761167954,150.31973435274395,2028-08-05,"[range(0, 100)]"
2378,453,73.65173504719444,184.00254063766596,2028-08-06,"[range(0, 100)]"
2379,494,59.70398690468873,174.01930340928098,2028-08-07,"[range(0, 100)]"
2380,153,101.06761270023578,183.12352904204616,2028-08-08,"[range(0, 100)]"
2381,125,74.96136128637303,167.560367793326,2028-08-09,"[range(0, 100)]"
2382,352,44.62961041650382,177.85918263847384,2028-08-10,"[range(0, 100)]"
2383,199,71.75197794496778,178.86347237420395,2028-08-11,"[range(0, 100)]"
2384,289,110.77616203929891,144.20873601514845,2028-08-12,"[range(0, 100)]"
2385,644,53.46694880364109,172.06923265009564,2028-08-13,"[range(0, 100)]"
2386,689,76.58946158157826,173.19262795894693,2028-08-14,"[range(0, 100)]"
2387,953,53.68486573499629,157.35641035135802,2028-08-15,"[range(0, 100)]"
2388,278,42.5092813967935,181.93967786697158,2028-08-16,"[range(0, 100)]"
2389,552,61.838626577245684,180.2634743521199,2028-08-17,"[range(0, 100)]"
2390,872,40.335434021344035,156.77878873500464,2028-08-18,"[range(0, 100)]"
2391,708,61.48740117031075,169.140799298377,2028-08-19,"[range(0, 100)]"
2392,282,61.204084316628425,173.96518586011737,2028-08-20,"[range(0, 100)]"
2393,759,82.97468888279812,168.75495650714598,2028-08-21,"[range(0, 100)]"
2394,608,65.54237014232156,170.2189259708182,2028-08-22,"[range(0, 100)]"
2395,506,100.93194224140937,162.63854152842777,2028-08-23,"[range(0, 100)]"
2396,877,54.50337685098235,190.821361667292,2028-08-24,"[range(0, 100)]"
2397,331,75.14863306652876,169.73300901831297,2028-08-25,"[range(0, 100)]"
2398,360,64.14380775751263,169.6008608538467,2028-08-26,"[range(0, 100)]"
2399,227,74.73483866428981,161.32089544274405,2028-08-27,"[range(0, 100)]"
2400,106,100.23068507358879,169.0128857397883,2028-08-28,"[range(0, 100)]"
2401,686,63.00441339109528,156.82193003495,2028-08-29,"[range(0, 100)]"
2402,209,66.2393954328217,152.31450635522995,2028-08-30,"[range(0, 100)]"
2403,409,66.83657072623629,188.31127065236007,2028-08-31,"[range(0, 100)]"
2404,696,66.70731661052434,160.19866440613916,2028-09-01,"[range(0, 100)]"
2405,630,86.76823167908879,149.60891031324073,2028-09-02,"[range(0, 100)]"
2406,199,66.5830885772974,208.5185905285004,2028-09-03,"[range(0, 100)]"
2407,126,92.75812553792865,163.6614428284938,2028-09-04,"[range(0, 100)]"
2408,827,50.46869853357167,174.42573699230368,2028-09-05,"[range(0, 100)]"
2409,567,40.6158745305473,187.37097298974024,2028-09-06,"[range(0, 100)]"
2410,993,42.94630729753037,151.05587737282346,2028-09-07,"[range(0, 100)]"
2411,391,67.57559052203781,186.87543029477555,2028-09-08,"[range(0, 100)]"
2412,601,84.651023226647,165.13389799020194,2028-09-09,"[range(0, 100)]"
2413,420,78.12254663557856,183.46208759289303,2028-09-10,"[range(0, 100)]"
2414,416,52.80895690087242,169.88136435401873,2028-09-11,"[range(0, 100)]"
2415,930,49.13507070157512,173.25562893049832,2028-09-12,"[range(0, 100)]"
2416,378,70.56007588316582,175.70765611306976,2028-09-13,"[range(0, 100)]"
2417,629,69.14549929240953,174.7957000108069,2028-09-14,"[range(0, 100)]"
2418,604,95.68642065503596,185.38867932609054,2028-09-15,"[range(0, 100)]"
2419,173,23.834229335474355,161.1259074962618,2028-09-16,"[range(0, 100)]"
2420,343,80.86736189121949,168.3445710375962,2028-09-17,"[range(0, 100)]"
2421,864,88.12054641727411,193.29735170906798,2028-09-18,"[range(0, 100)]"
2422,903,50.17820384960435,184.80255374543097,2028-09-19,"[range(0, 100)]"
2423,333,104.94479169490798,135.41344783513398,2028-09-20,"[range(0, 100)]"
2424,995,77.46959374821397,151.61898963219141,2028-09-21,"[range(0, 100)]"
2425,483,82.24323571471702,177.52943999975594,2028-09-22,"[range(0, 100)]"
2426,251,75.65725639289363,165.73119046639565,2028-09-23,"[range(0, 100)]"
2427,539,104.94974704395484,157.6365099817632,2028-09-24,"[range(0, 100)]"
2428,372,117.69487505172677,146.97846494504844,2028-09-25,"[range(0, 100)]"
2429,802,86.56082364463867,174.14001568047536,2028-09-26,"[range(0, 100)]"
2430,790,95.89401287231678,173.2430915240351,2028-09-27,"[range(0, 100)]"
2431,510,67.67539325176892,180.74863290006462,2028-09-28,"[range(0, 100)]"
2432,192,78.75543137123154,173.45911635160502,2028-09-29,"[range(0, 100)]"
2433,183,100.6342730851456,134.42058446212823,2028-09-30,"[range(0, 100)]"
2434,632,88.879897269109,149.60175710990228,2028-10-01,"[range(0, 100)]"
2435,684,39.879034537179734,156.76371348905244,2028-10-02,"[range(0, 100)]"
2436,302,60.16638848283529,154.20488512846495,2028-10-03,"[range(0, 100)]"
2437,857,91.84767841164766,156.55905408962434,2028-10-04,"[range(0, 100)]"
2438,392,72.07016744120875,171.16555862828045,2028-10-05,"[range(0, 100)]"
2439,353,73.712770231814,188.40144735255265,2028-10-06,"[range(0, 100)]"
2440,589,66.11613095802026,173.99222865742692,2028-10-07,"[range(0, 100)]"
2441,928,68.01627768993487,168.51264615155367,2028-10-08,"[range(0, 100)]"
2442,924,58.5987695446531,184.5513561566205,2028-10-09,"[range(0, 100)]"
2443,309,103.91199329878613,159.41598049469428,2028-10-10,"[range(0, 100)]"
2444,166,64.53958122724087,162.92832318182877,2028-10-11,"[range(0, 100)]"
2445,877,47.76392194611104,166.17892329884373,2028-10-12,"[range(0, 100)]"
2446,255,77.1758588217181,174.09628292884608,2028-10-13,"[range(0, 100)]"
2447,863,45.36774636971976,197.28097246434325,2028-10-14,"[range(0, 100)]"
2448,121,83.80466967965717,194.03769182603912,2028-10-15,"[range(0, 100)]"
2449,757,70.79627055379665,177.48405787117096,2028-10-16,"[range(0, 100)]"
2450,355,63.94403929554286,174.45710788801696,2028-10-17,"[range(0, 100)]"
2451,954,77.73409422664136,175.21364933313285,2028-10-18,"[range(0, 100)]"
2452,384,60.67601479388832,177.16805896526563,2028-10-19,"[range(0, 100)]"
2453,401,52.63745370272569,162.4831389336487,2028-10-20,"[range(0, 100)]"
2454,925,77.25908673926398,149.7934122031482,2028-10-21,"[range(0, 100)]"
2455,872,57.78431178616927,153.14725073249846,2028-10-22,"[range(0, 100)]"
2456,829,64.40713394032927,163.67148582418076,2028-10-23,"[range(0, 100)]"
2457,748,62.774690697694076,194.47522163566836,2028-10-24,"[range(0, 100)]"
2458,323,82.05149873576849,156.7158408740485,2028-10-25,"[range(0, 100)]"
2459,272,27.21619559415771,173.3388356940171,2028-10-26,"[range(0, 100)]"
2460,323,51.30316862589916,181.57244589326177,2028-10-27,"[range(0, 100)]"
2461,915,54.24988861681888,190.93816921281817,2028-10-28,"[range(0, 100)]"
2462,183,72.71779192804759,159.40518857016272,2028-10-29,"[range(0, 100)]"
2463,579,84.98410206857291,154.51880324008587,2028-10-30,"[range(0, 100)]"
2464,385,91.16513636015615,140.73212066742312,2028-10-31,"[range(0, 100)]"
2465,804,97.70852218325392,160.80008647980026,2028-11-01,"[range(0, 100)]"
2466,600,79.28173891606116,172.50507621696937,2028-11-02,"[range(0, 100)]"
2467,187,39.00326924516902,164.22533364672088,2028-11-03,"[range(0, 100)]"
2468,236,90.98354136967619,169.68307700610413,2028-11-04,"[range(0, 100)]"
2469,951,80.74750838225741,162.67969827928061,2028-11-05,"[range(0, 100)]"
2470,802,47.018278735315675,194.08281941447171,2028-11-06,"[range(0, 100)]"
2471,901,81.7050170184184,162.53673335617816,2028-11-07,"[range(0, 100)]"
2472,202,92.03429136482424,154.52355932428796,2028-11-08,"[range(0, 100)]"
2473,498,48.10131787010195,157.61297929923876,2028-11-09,"[range(0, 100)]"
2474,188,40.822416993830956,158.48961367433753,2028-11-10,"[range(0, 100)]"
2475,596,67.32401366721852,162.6273351625527,2028-11-11,"[range(0, 100)]"
2476,423,53.850498014095535,166.9555031198422,2028-11-12,"[range(0, 100)]"
2477,590,64.44560396923123,161.62114888355663,2028-11-13,"[range(0, 100)]"
2478,601,76.50944257203469,192.1899127229853,2028-11-14,"[range(0, 100)]"
2479,676,41.1563676403014,175.68911077770053,2028-11-15,"[range(0, 100)]"
2480,425,78.50086027229042,174.64768359551417,2028-11-16,"[range(0, 100)]"
2481,721,91.95452807682832,172.4518990738042,2028-11-17,"[range(0, 100)]"
2482,736,52.04797868084805,164.85333034477455,2028-11-18,"[range(0, 100)]"
2483,491,109.11254784295409,197.62958113206344,2028-11-19,"[range(0, 100)]"
2484,792,46.66119796898483,161.73244464205672,2028-11-20,"[range(0, 100)]"
2485,165,102.39598503563082,162.13059736810573,2028-11-21,"[range(0, 100)]"
2486,489,71.20488031986058,161.6604140854721,2028-11-22,"[range(0, 100)]"
2487,698,54.03952207906843,184.76185142213004,2028-11-23,"[range(0, 100)]"
2488,926,45.19374474348888,183.39893043804156,2028-11-24,"[range(0, 100)]"
2489,997,68.8119281396794,154.88472451887108,2028-11-25,"[range(0, 100)]"
2490,949,49.34933268318236,173.81845025762226,2028-11-26,"[range(0, 100)]"
2491,505,68.5828346895166,176.16734225755968,2028-11-27,"[range(0, 100)]"
2492,455,64.14230276120692,169.12065117442972,2028-11-28,"[range(0, 100)]"
2493,348,44.92205736867146,181.68312385905247,2028-11-29,"[range(0, 100)]"
2494,991,50.64449299830308,185.92338094177936,2028-11-30,"[range(0, 100)]"
2495,737,73.07518792435056,151.9911721495958,2028-12-01,"[range(0, 100)]"
2496,487,76.58272950081043,193.33849415088497,2028-12-02,"[range(0, 100)]"
2497,106,63.30322010426161,161.62502986781288,2028-12-03,"[range(0, 100)]"
2498,188,58.13367489657722,190.11583566522458,2028-12-04,"[range(0, 100)]"
2499,335,34.350689744477464,183.92570197445113,2028-12-05,"[range(0, 100)]"
2500,361,49.201196680081935,172.48745536411005,2028-12-06,"[range(0, 100)]"
2501,258,38.31322129894056,172.1622229308408,2028-12-07,"[range(0, 100)]"
2502,624,52.35651707054589,163.87558474254885,2028-12-08,"[range(0, 100)]"
2503,235,58.891208923153584,153.51811709570688,2028-12-09,"[range(0, 100)]"
2504,831,85.76840358629907,196.550420120664,2028-12-10,"[range(0, 100)]"
2505,117,68.09338919323257,172.91103287923588,2028-12-11,"[range(0, 100)]"
2506,818,43.21399585661733,166.4579440267984,2028-12-12,"[range(0, 100)]"
2507,668,47.64369296708011,164.4543380746308,2028-12-13,"[range(0, 100)]"
2508,462,125.17751919320558,177.584546958766,2028-12-14,"[range(0, 100)]"
2509,637,58.44890955427172,182.2926136322493,2028-12-15,"[range(0, 100)]"
2510,776,54.047552523333415,181.14801594370368,2028-12-16,"[range(0, 100)]"
2511,645,87.44622637265226,152.76109824011803,2028-12-17,"[range(0, 100)]"
2512,275,84.1701539908936,170.98681448584622,2028-12-18,"[range(0, 100)]"
2513,261,94.51416784304345,190.35925524645123,2028-12-19,"[range(0, 100)]"
2514,385,67.97798439100838,199.10170096352465,2028-12-20,"[range(0, 100)]"
2515,604,70.90311238875158,180.3234677812284,2028-12-21,"[range(0, 100)]"
2516,962,69.80010619589876,177.8731738270803,2028-12-22,"[range(0, 100)]"
2517,430,72.29531255361172,169.85312116067175,2028-12-23,"[range(0, 100)]"
2518,957,82.53348454999825,176.14561643969253,2028-12-24,"[range(0, 100)]"
2519,991,69.87003953799349,165.93418713693188,2028-12-25,"[range(0, 100)]"
2520,188,54.28032827818743,176.57874701139016,2028-12-26,"[range(0, 100)]"
2521,807,87.96015675620197,167.55849821550737,2028-12-27,"[range(0, 100)]"
2522,659,85.07720842588698,170.21292112983767,2028-12-28,"[range(0, 100)]"
2523,232,84.68605400786308,201.7378556854364,2028-12-29,"[range(0, 100)]"
2524,609,35.971567239106335,143.79038089569087,2028-12-30,"[range(0, 100)]"
2525,156,27.602858411056857,167.38949796076164,2028-12-31,"[range(0, 100)]"
2526,210,71.81985809255274,150.9867691093028,2029-01-01,"[range(0, 100)]"
2527,112,108.34610028250935,197.6887889679512,2029-01-02,"[range(0, 100)]"
2528,662,87.3599876602228,153.88743300745477,2029-01-03,"[range(0, 100)]"
2529,897,59.56719917988357,192.93056499728817,2029-01-04,"[range(0, 100)]"
2530,540,38.08149458849505,148.18803228180482,2029-01-05,"[range(0, 100)]"
2531,934,75.57657089497637,181.72732148382997,2029-01-06,"[range(0, 100)]"
2532,786,86.30178276376324,155.99323188507427,2029-01-07,"[range(0, 100)]"
2533,637,105.30461795731443,190.3683418217459,2029-01-08,"[range(0, 100)]"
2534,141,64.04410507279245,168.4213338641389,2029-01-09,"[range(0, 100)]"
2535,964,100.51073916072689,160.452638854112,2029-01-10,"[range(0, 100)]"
2536,837,87.82281691045337,148.37013336243336,2029-01-11,"[range(0, 100)]"
2537,920,88.88937405305279,168.05620609078667,2029-01-12,"[range(0, 100)]"
2538,965,60.1785737285694,184.35566886717956,2029-01-13,"[range(0, 100)]"
2539,454,66.94867261899635,159.6981470877587,2029-01-14,"[range(0, 100)]"
2540,197,98.92913988579036,195.67936991438665,2029-01-15,"[range(0, 100)]"
2541,809,58.574396914362225,174.2317773478259,2029-01-16,"[range(0, 100)]"
2542,705,62.355707824851685,184.54067234861134,2029-01-17,"[range(0, 100)]"
2543,754,76.69620628497115,177.57924647596934,2029-01-18,"[range(0, 100)]"
2544,143,75.40644886882296,152.68737430690493,2029-01-19,"[range(0, 100)]"
2545,179,66.56459104692243,160.0687668909846,2029-01-20,"[range(0, 100)]"
2546,967,87.31442335984546,187.2715510414041,2029-01-21,"[range(0, 100)]"
2547,205,92.75636774777553,167.43123001494533,2029-01-22,"[range(0, 100)]"
2548,773,68.40826245406672,165.8988523932155,2029-01-23,"[range(0, 100)]"
2549,949,84.63266897495646,170.43037267104123,2029-01-24,"[range(0, 100)]"
2550,926,82.78568165815176,173.89176993882978,2029-01-25,"[range(0, 100)]"
2551,108,77.3777738932527,175.96338768772836,2029-01-26,"[range(0, 100)]"
2552,645,81.03349135760966,188.31123312607448,2029-01-27,"[range(0, 100)]"
2553,775,7.543358048097943,164.20065731980358,2029-01-28,"[range(0, 100)]"
2554,285,76.77472917695205,165.9961481110438,2029-01-29,"[range(0, 100)]"
2555,343,53.963820660769414,173.4441512870028,2029-01-30,"[range(0, 100)]"
2556,794,53.01876260076158,184.31681545444025,2029-01-31,"[range(0, 100)]"
2557,499,96.5057087795732,156.8307191086459,2029-02-01,"[range(0, 100)]"
2558,779,70.90409171095567,162.4570300401144,2029-02-02,"[range(0, 100)]"
2559,544,60.06041432101281,160.38501861729347,2029-02-03,"[range(0, 100)]"
2560,791,67.8072779915404,158.7330993404402,2029-02-04,"[range(0, 100)]"
2561,492,51.52514888431577,185.56002238963205,2029-02-05,"[range(0, 100)]"
2562,280,69.66798971743016,166.68896038676982,2029-02-06,"[range(0, 100)]"
2563,610,86.27445349543146,164.55970538664042,2029-02-07,"[range(0, 100)]"
2564,769,56.97591726413802,181.8080766542089,2029-02-08,"[range(0, 100)]"
2565,128,71.63726367484651,165.05254481719044,2029-02-09,"[range(0, 100)]"
2566,846,52.73164826922959,188.52994558929055,2029-02-10,"[range(0, 100)]"
2567,357,71.1013595786932,160.50175115186147,2029-02-11,"[range(0, 100)]"
2568,328,75.7063051819297,183.47522352196995,2029-02-12,"[range(0, 100)]"
2569,851,63.19546260644265,173.48408539151066,2029-02-13,"[range(0, 100)]"
2570,153,53.02949471042996,172.98252750153748,2029-02-14,"[range(0, 100)]"
2571,320,79.95207234047386,158.020450439973,2029-02-15,"[range(0, 100)]"
2572,411,90.8927097125868,180.2741277983103,2029-02-16,"[range(0, 100)]"
2573,568,74.27194423070536,189.190905446066,2029-02-17,"[range(0, 100)]"
2574,299,59.14624539469518,181.69929734198215,2029-02-18,"[range(0, 100)]"
2575,326,88.87028130755456,151.43674292168404,2029-02-19,"[range(0, 100)]"
2576,894,47.4762775678976,191.23179241981987,2029-02-20,"[range(0, 100)]"
2577,506,72.7381442237875,201.8275339584754,2029-02-21,"[range(0, 100)]"
2578,399,74.74747959762509,165.5383167045388,2029-02-22,"[range(0, 100)]"
2579,416,36.38617422437314,169.3635622538289,2029-02-23,"[range(0, 100)]"
2580,686,64.89290430464857,148.23941729061562,2029-02-24,"[range(0, 100)]"
2581,489,87.16713456734254,155.46451705929016,2029-02-25,"[range(0, 100)]"
2582,958,78.44488884619958,149.011196018016,2029-02-26,"[range(0, 100)]"
2583,873,98.2129643060842,179.84919001288324,2029-02-27,"[range(0, 100)]"
2584,947,77.48289767882983,180.18254581121337,2029-02-28,"[range(0, 100)]"
2585,146,44.992521206278546,169.76165092175788,2029-03-01,"[range(0, 100)]"
2586,777,61.343915489192796,182.55025335334804,2029-03-02,"[range(0, 100)]"
2587,794,73.38353047497387,164.86470384561466,2029-03-03,"[range(0, 100)]"
2588,833,69.04112522525183,168.92932350478804,2029-03-04,"[range(0, 100)]"
2589,344,63.40303787627632,161.01324130271766,2029-03-05,"[range(0, 100)]"
2590,185,86.02973552778619,193.8655632329935,2029-03-06,"[range(0, 100)]"
2591,359,63.30508903795027,155.5094689950903,2029-03-07,"[range(0, 100)]"
2592,467,66.91316166616512,172.41287545259829,2029-03-08,"[range(0, 100)]"
2593,272,79.62947393424031,185.65818238378876,2029-03-09,"[range(0, 100)]"
2594,593,60.86258356067006,188.17053940447727,2029-03-10,"[range(0, 100)]"
2595,878,42.803603306878784,156.75149579370347,2029-03-11,"[range(0, 100)]"
2596,728,56.3111229898861,196.5623369286189,2029-03-12,"[range(0, 100)]"
2597,939,50.178278349687055,185.75904362412643,2029-03-13,"[range(0, 100)]"
2598,185,62.997112047081885,134.73480189129066,2029-03-14,"[range(0, 100)]"
2599,520,82.65279184725073,159.18192943220433,2029-03-15,"[range(0, 100)]"
2600,329,76.9256505104506,167.79950500684993,2029-03-16,"[range(0, 100)]"
2601,672,67.64489220237415,176.92566683643588,2029-03-17,"[range(0, 100)]"
2602,870,80.40475095096019,168.14461853742822,2029-03-18,"[range(0, 100)]"
2603,933,82.26019477775644,175.91480788006618,2029-03-19,"[range(0, 100)]"
2604,470,93.45840045306502,171.53360094676938,2029-03-20,"[range(0, 100)]"
2605,379,83.79430747706857,185.12991523824232,2029-03-21,"[range(0, 100)]"
2606,267,105.09790122145648,187.18020212201537,2029-03-22,"[range(0, 100)]"
2607,928,61.12288426875246,175.18377584816847,2029-03-23,"[range(0, 100)]"
2608,428,69.09959369582087,159.81898054260895,2029-03-24,"[range(0, 100)]"
